Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0563	25000	125000
2	Spectrogram 1	1	0.1033	0.1502	25000	125000
3	Spectrogram 1	1	0.1929	0.2654	25000	125000
4	Spectrogram 1	1	0.2953	0.3465	25000	125000
5	Spectrogram 1	1	0.3891	0.4318	25000	125000
6	Spectrogram 1	1	0.483	0.5299	25000	125000
7	Spectrogram 1	1	0.5769	0.6281	25000	125000
8	Spectrogram 1	1	0.6707	0.7305	25000	125000
9	Spectrogram 1	1	0.8755	0.9353	25000	125000
10	Spectrogram 1	1	0.9907	1.0334	25000	125000
11	Spectrogram 1	1	1.0718	1.123	25000	125000
12	Spectrogram 1	1	1.3449	1.3918	25000	125000
13	Spectrogram 1	1	1.6222	1.6649	25000	125000
14	Spectrogram 1	1	1.7161	1.7545	25000	125000
