Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0521	0.1075	25000	125000
2	Spectrogram 1	1	0.1417	0.2057	25000	125000
3	Spectrogram 1	1	0.2483	0.3081	25000	125000
4	Spectrogram 1	1	0.4361	0.5001	25000	125000
5	Spectrogram 1	1	0.5385	0.5982	25000	125000
6	Spectrogram 1	1	0.6281	0.6878	25000	125000
7	Spectrogram 1	1	0.7177	0.7817	25000	125000
8	Spectrogram 1	1	0.8158	0.9481	25000	125000
9	Spectrogram 1	1	0.9609	1.0974	25000	125000
10	Spectrogram 1	1	1.1145	1.2723	25000	125000
11	Spectrogram 1	1	1.2894	1.4174	25000	125000
12	Spectrogram 1	1	1.4302	1.5625	25000	125000
13	Spectrogram 1	1	1.5753	1.6478	25000	125000
14	Spectrogram 1	1	1.6777	1.8227	25000	125000
15	Spectrogram 1	1	1.8398	1.9593	25000	125000
