Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0435	25000	125000
2	Spectrogram 1	1	0.0777	0.2227	25000	125000
3	Spectrogram 1	1	0.2611	0.3465	25000	125000
4	Spectrogram 1	1	0.3977	0.4617	25000	125000
5	Spectrogram 1	1	0.4915	0.5769	25000	125000
6	Spectrogram 1	1	0.6281	0.6921	25000	125000
7	Spectrogram 1	1	0.739	0.8073	25000	125000
8	Spectrogram 1	1	0.8499	0.9182	25000	125000
9	Spectrogram 1	1	0.9907	1.0633	25000	125000
10	Spectrogram 1	1	1.2937	1.4259	25000	125000
11	Spectrogram 1	1	1.4558	1.5241	25000	125000
12	Spectrogram 1	1	1.5795	1.6777	25000	125000
13	Spectrogram 1	1	1.7203	1.7801	25000	125000
14	Spectrogram 1	1	1.9678	1.9763	25000	125000
