Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1075	25000	125000
2	Spectrogram 1	1	0.1459	0.3209	25000	125000
3	Spectrogram 1	1	0.3379	0.4787	25000	125000
4	Spectrogram 1	1	0.4958	0.7262	25000	125000
5	Spectrogram 1	1	0.7689	0.9353	25000	125000
6	Spectrogram 1	1	0.9779	1.2211	25000	125000
7	Spectrogram 1	1	1.3022	1.3747	25000	125000
8	Spectrogram 1	1	1.4174	1.5369	25000	125000
9	Spectrogram 1	1	1.571	1.7161	25000	125000
10	Spectrogram 1	1	1.7331	1.9209	25000	125000
