Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1374	25000	125000
2	Spectrogram 1	1	0.1587	0.3081	25000	125000
3	Spectrogram 1	1	0.3379	0.4787	25000	125000
4	Spectrogram 1	1	0.5043	0.6537	25000	125000
5	Spectrogram 1	1	0.6878	0.7561	25000	125000
6	Spectrogram 1	1	0.803	0.931	25000	125000
7	Spectrogram 1	1	0.9779	1.0633	25000	125000
8	Spectrogram 1	1	1.1187	1.1699	25000	125000
9	Spectrogram 1	1	1.4857	1.5625	25000	125000
10	Spectrogram 1	1	1.571	1.6307	25000	125000
11	Spectrogram 1	1	1.6606	1.7161	25000	125000
12	Spectrogram 1	1	1.7374	1.8227	25000	125000
13	Spectrogram 1	1	1.8441	1.9635	25000	125000
