Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0435	25000	125000
2	Spectrogram 1	1	0.0649	0.2227	25000	125000
3	Spectrogram 1	1	0.2483	0.4275	25000	125000
4	Spectrogram 1	1	0.4489	0.6025	25000	125000
5	Spectrogram 1	1	0.6366	0.7859	25000	125000
6	Spectrogram 1	1	0.8115	0.9993	25000	125000
7	Spectrogram 1	1	1.0334	1.2382	25000	125000
8	Spectrogram 1	1	1.2894	1.4089	25000	125000
9	Spectrogram 1	1	1.4259	1.5625	25000	125000
10	Spectrogram 1	1	1.6137	1.7417	25000	125000
11	Spectrogram 1	1	1.7843	1.9593	25000	125000
