Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0265	0.1801	25000	125000
2	Spectrogram 1	1	0.2142	0.2739	25000	125000
3	Spectrogram 1	1	0.3251	0.4915	25000	125000
4	Spectrogram 1	1	0.5214	0.6195	25000	125000
5	Spectrogram 1	1	0.6451	0.7262	25000	125000
6	Spectrogram 1	1	0.7646	0.8115	25000	125000
7	Spectrogram 1	1	0.8627	0.9395	25000	125000
8	Spectrogram 1	1	0.9694	1.0547	25000	125000
9	Spectrogram 1	1	1.0846	1.1273	25000	125000
10	Spectrogram 1	1	1.1657	1.2126	25000	125000
11	Spectrogram 1	1	1.2553	1.3065	25000	125000
12	Spectrogram 1	1	1.3449	1.4003	25000	125000
13	Spectrogram 1	1	1.4302	1.4942	25000	125000
14	Spectrogram 1	1	1.5198	1.5881	25000	125000
15	Spectrogram 1	1	1.6051	1.6649	25000	125000
16	Spectrogram 1	1	1.699	1.7417	25000	125000
17	Spectrogram 1	1	1.7886	1.8313	25000	125000
18	Spectrogram 1	1	1.891	1.9379	25000	125000
