Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0649	0.2142	25000	125000
2	Spectrogram 1	1	0.5982	0.7091	25000	125000
3	Spectrogram 1	1	0.7731	0.8499	25000	125000
4	Spectrogram 1	1	0.9907	1.123	25000	125000
5	Spectrogram 1	1	1.1614	1.2126	25000	125000
6	Spectrogram 1	1	1.2553	1.3833	25000	125000
7	Spectrogram 1	1	1.4131	1.4985	25000	125000
8	Spectrogram 1	1	1.5625	1.6435	25000	125000
9	Spectrogram 1	1	1.6734	1.7331	25000	125000
10	Spectrogram 1	1	1.7587	1.8483	25000	125000
11	Spectrogram 1	1	1.8825	1.9763	25000	125000
