Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0862	25000	125000
2	Spectrogram 1	1	0.1417	0.4233	25000	125000
3	Spectrogram 1	1	0.4318	0.6494	25000	125000
4	Spectrogram 1	1	0.6921	0.8201	25000	125000
5	Spectrogram 1	1	0.8542	0.9481	25000	125000
6	Spectrogram 1	1	0.9993	1.1571	25000	125000
7	Spectrogram 1	1	1.1657	1.3065	25000	125000
8	Spectrogram 1	1	1.3278	1.4046	25000	125000
9	Spectrogram 1	1	1.4302	1.5369	25000	125000
10	Spectrogram 1	1	1.5497	1.6137	25000	125000
11	Spectrogram 1	1	1.6478	1.7971	25000	125000
12	Spectrogram 1	1	1.8227	1.9379	25000	125000
13	Spectrogram 1	1	1.9465	1.9763	25000	125000
