Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0734	25000	125000
2	Spectrogram 1	1	0.0947	0.1587	25000	125000
3	Spectrogram 1	1	0.2014	0.2697	25000	125000
4	Spectrogram 1	1	0.2867	0.355	25000	125000
5	Spectrogram 1	1	0.3721	0.4702	25000	125000
6	Spectrogram 1	1	0.4915	0.5726	25000	125000
7	Spectrogram 1	1	0.5982	0.6579	25000	125000
8	Spectrogram 1	1	0.6963	0.7475	25000	125000
9	Spectrogram 1	1	0.8073	0.8542	25000	125000
10	Spectrogram 1	1	0.9097	0.9822	25000	125000
11	Spectrogram 1	1	1.0249	1.0803	25000	125000
12	Spectrogram 1	1	1.1401	1.1827	25000	125000
13	Spectrogram 1	1	1.2297	1.3705	25000	125000
14	Spectrogram 1	1	1.4131	1.4686	25000	125000
15	Spectrogram 1	1	1.5198	1.6691	25000	125000
16	Spectrogram 1	1	1.7118	1.7758	25000	125000
17	Spectrogram 1	1	1.8142	1.8739	25000	125000
