Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0606	0.1545	25000	125000
2	Spectrogram 1	1	0.1758	0.3081	25000	125000
3	Spectrogram 1	1	0.3379	0.4787	25000	125000
4	Spectrogram 1	1	0.4958	0.5641	25000	125000
5	Spectrogram 1	1	0.6067	0.6963	25000	125000
6	Spectrogram 1	1	0.7262	0.8414	25000	125000
7	Spectrogram 1	1	0.8841	0.9523	25000	125000
8	Spectrogram 1	1	1.0206	1.0803	25000	125000
9	Spectrogram 1	1	1.2382	1.2979	25000	125000
10	Spectrogram 1	1	1.3449	1.4003	25000	125000
11	Spectrogram 1	1	1.443	1.507	25000	125000
12	Spectrogram 1	1	1.5411	1.6521	25000	125000
13	Spectrogram 1	1	1.6819	1.7331	25000	125000
14	Spectrogram 1	1	1.7758	1.8398	25000	125000
15	Spectrogram 1	1	1.8825	1.9422	25000	125000
