Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0521	25000	125000
2	Spectrogram 1	1	0.1033	0.163	25000	125000
3	Spectrogram 1	1	0.1971	0.2611	25000	125000
4	Spectrogram 1	1	0.3166	0.419	25000	125000
5	Spectrogram 1	1	0.4403	0.5129	25000	125000
6	Spectrogram 1	1	0.5513	0.6835	25000	125000
7	Spectrogram 1	1	0.7219	0.8585	25000	125000
8	Spectrogram 1	1	0.8969	1.0633	25000	125000
9	Spectrogram 1	1	1.3833	1.4686	25000	125000
10	Spectrogram 1	1	1.5369	1.6649	25000	125000
11	Spectrogram 1	1	1.6862	1.7886	25000	125000
12	Spectrogram 1	1	1.8313	1.9251	25000	125000
