Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0606	0.2057	25000	125000
2	Spectrogram 1	1	0.2441	0.3977	25000	125000
3	Spectrogram 1	1	0.4275	0.5555	25000	125000
4	Spectrogram 1	1	0.5683	0.6494	25000	125000
5	Spectrogram 1	1	0.6793	0.9566	25000	125000
6	Spectrogram 1	1	1.0078	1.1699	25000	125000
7	Spectrogram 1	1	1.1913	1.379	25000	125000
8	Spectrogram 1	1	1.4089	1.5667	25000	125000
9	Spectrogram 1	1	1.5881	1.699	25000	125000
10	Spectrogram 1	1	1.7289	1.9251	25000	125000
11	Spectrogram 1	1	1.9635	1.9763	25000	125000
