Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1033	0.1459	25000	125000
2	Spectrogram 1	1	0.1886	0.2782	25000	125000
3	Spectrogram 1	1	0.3038	0.3465	25000	125000
4	Spectrogram 1	1	0.7987	0.8414	25000	125000
5	Spectrogram 1	1	1.1273	1.1657	25000	125000
6	Spectrogram 1	1	1.2041	1.2425	25000	125000
7	Spectrogram 1	1	1.2809	1.3619	25000	125000
8	Spectrogram 1	1	1.3961	1.4643	25000	125000
9	Spectrogram 1	1	1.4985	1.5497	25000	125000
10	Spectrogram 1	1	1.5923	1.6691	25000	125000
11	Spectrogram 1	1	1.7118	1.8569	25000	125000
12	Spectrogram 1	1	1.8953	1.9763	25000	125000
