Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0435	25000	125000
2	Spectrogram 1	1	0.0521	0.1417	25000	125000
3	Spectrogram 1	1	0.2483	0.3038	25000	125000
4	Spectrogram 1	1	0.4361	0.5427	25000	125000
5	Spectrogram 1	1	0.5598	0.6579	25000	125000
6	Spectrogram 1	1	0.7987	0.9865	25000	125000
7	Spectrogram 1	1	1.0121	1.1785	25000	125000
8	Spectrogram 1	1	1.1913	1.3363	25000	125000
9	Spectrogram 1	1	1.4259	1.5155	25000	125000
10	Spectrogram 1	1	1.5326	1.6265	25000	125000
11	Spectrogram 1	1	1.635	1.7203	25000	125000
12	Spectrogram 1	1	1.7331	1.8142	25000	125000
13	Spectrogram 1	1	1.8313	1.9763	25000	125000
