Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0734	0.1246	25000	125000
2	Spectrogram 1	1	0.2569	0.3166	25000	125000
3	Spectrogram 1	1	0.4403	0.4958	25000	125000
4	Spectrogram 1	1	0.5385	0.6025	25000	125000
5	Spectrogram 1	1	0.6451	0.6921	25000	125000
6	Spectrogram 1	1	0.8243	0.9011	25000	125000
7	Spectrogram 1	1	1.1571	1.2169	25000	125000
8	Spectrogram 1	1	1.2937	1.3705	25000	125000
9	Spectrogram 1	1	1.4217	1.4601	25000	125000
10	Spectrogram 1	1	1.6051	1.6563	25000	125000
11	Spectrogram 1	1	1.7033	1.7843	25000	125000
12	Spectrogram 1	1	1.827	1.8739	25000	125000
13	Spectrogram 1	1	1.9081	1.9635	25000	125000
