Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0862	25000	125000
2	Spectrogram 1	1	0.1246	0.1801	25000	125000
3	Spectrogram 1	1	0.2313	0.2995	25000	125000
4	Spectrogram 1	1	0.3507	0.4147	25000	125000
5	Spectrogram 1	1	0.4531	0.5086	25000	125000
6	Spectrogram 1	1	0.547	0.5982	25000	125000
7	Spectrogram 1	1	0.6451	0.7219	25000	125000
8	Spectrogram 1	1	0.7689	0.8329	25000	125000
9	Spectrogram 1	1	0.8841	0.9481	25000	125000
10	Spectrogram 1	1	0.9993	1.0547	25000	125000
11	Spectrogram 1	1	1.1102	1.1529	25000	125000
12	Spectrogram 1	1	1.2126	1.2681	25000	125000
13	Spectrogram 1	1	1.4217	1.5241	25000	125000
14	Spectrogram 1	1	1.5582	1.7075	25000	125000
15	Spectrogram 1	1	1.7801	1.8654	25000	125000
16	Spectrogram 1	1	1.9209	1.9635	25000	125000
