Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.6366	0.7475	25000	125000
2	Spectrogram 1	1	0.7731	0.8969	25000	125000
3	Spectrogram 1	1	0.9267	0.9993	25000	125000
4	Spectrogram 1	1	1.1187	1.1742	25000	125000
5	Spectrogram 1	1	1.2041	1.2553	25000	125000
6	Spectrogram 1	1	1.3577	1.4302	25000	125000
7	Spectrogram 1	1	1.4601	1.5497	25000	125000
8	Spectrogram 1	1	1.5753	1.6435	25000	125000
9	Spectrogram 1	1	1.6819	1.7587	25000	125000
10	Spectrogram 1	1	1.7886	1.9166	25000	125000
11	Spectrogram 1	1	1.9294	1.9763	25000	125000
