Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.163	25000	125000
2	Spectrogram 1	1	0.1843	0.3806	25000	125000
3	Spectrogram 1	1	0.4019	0.5427	25000	125000
4	Spectrogram 1	1	0.5598	0.6238	25000	125000
5	Spectrogram 1	1	0.6451	0.8201	25000	125000
6	Spectrogram 1	1	0.8542	1.0163	25000	125000
7	Spectrogram 1	1	1.0505	1.2083	25000	125000
8	Spectrogram 1	1	1.251	1.3875	25000	125000
9	Spectrogram 1	1	1.4302	1.5454	25000	125000
10	Spectrogram 1	1	1.5923	1.7801	25000	125000
11	Spectrogram 1	1	1.827	1.9763	25000	125000
