Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0691	0.1203	25000	125000
2	Spectrogram 1	1	0.1929	0.3379	25000	125000
3	Spectrogram 1	1	0.3849	0.5513	25000	125000
4	Spectrogram 1	1	0.5939	0.7774	25000	125000
5	Spectrogram 1	1	0.8243	1.0121	25000	125000
6	Spectrogram 1	1	1.059	1.1913	25000	125000
7	Spectrogram 1	1	1.2211	1.3491	25000	125000
8	Spectrogram 1	1	1.3833	1.4601	25000	125000
9	Spectrogram 1	1	1.5113	1.5753	25000	125000
10	Spectrogram 1	1	1.7331	1.8099	25000	125000
11	Spectrogram 1	1	1.8697	1.9593	25000	125000
