Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0307	25000	125000
2	Spectrogram 1	1	0.0819	0.2441	25000	125000
3	Spectrogram 1	1	0.2867	0.3422	25000	125000
4	Spectrogram 1	1	0.3849	0.4659	25000	125000
5	Spectrogram 1	1	0.5001	0.5641	25000	125000
6	Spectrogram 1	1	0.6238	0.7433	25000	125000
7	Spectrogram 1	1	0.7689	0.9395	25000	125000
8	Spectrogram 1	1	0.9865	1.1529	25000	125000
9	Spectrogram 1	1	1.2297	1.3363	25000	125000
10	Spectrogram 1	1	1.4345	1.5155	25000	125000
11	Spectrogram 1	1	1.6094	1.6819	25000	125000
12	Spectrogram 1	1	1.7587	1.8611	25000	125000
13	Spectrogram 1	1	1.9379	1.9763	25000	125000
