Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0649	25000	125000
2	Spectrogram 1	1	0.0777	0.2099	25000	125000
3	Spectrogram 1	1	0.227	0.355	25000	125000
4	Spectrogram 1	1	0.3763	0.5726	25000	125000
5	Spectrogram 1	1	0.6067	0.7518	25000	125000
6	Spectrogram 1	1	0.7817	0.8499	25000	125000
7	Spectrogram 1	1	1.0718	1.1401	25000	125000
8	Spectrogram 1	1	1.1827	1.3534	25000	125000
9	Spectrogram 1	1	1.379	1.5283	25000	125000
10	Spectrogram 1	1	1.5582	1.6393	25000	125000
11	Spectrogram 1	1	1.6777	1.8483	25000	125000
12	Spectrogram 1	1	1.8739	1.9763	25000	125000
