Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0393	25000	125000
2	Spectrogram 1	1	0.0819	0.3422	25000	125000
3	Spectrogram 1	1	0.3507	0.5257	25000	125000
4	Spectrogram 1	1	0.5555	0.6622	25000	125000
5	Spectrogram 1	1	0.7049	0.7817	25000	125000
6	Spectrogram 1	1	0.8286	0.9779	25000	125000
7	Spectrogram 1	1	0.9993	1.1614	25000	125000
8	Spectrogram 1	1	1.1785	1.2425	25000	125000
9	Spectrogram 1	1	1.4174	1.4942	25000	125000
10	Spectrogram 1	1	1.5411	1.6777	25000	125000
11	Spectrogram 1	1	1.699	1.9763	25000	125000
