Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0606	25000	125000
2	Spectrogram 1	1	0.1118	0.1801	25000	125000
3	Spectrogram 1	1	0.227	0.3251	25000	125000
4	Spectrogram 1	1	0.3593	0.5001	25000	125000
5	Spectrogram 1	1	0.5342	0.5982	25000	125000
6	Spectrogram 1	1	0.7475	0.8243	25000	125000
7	Spectrogram 1	1	1.0761	1.1401	25000	125000
8	Spectrogram 1	1	1.1742	1.2382	25000	125000
9	Spectrogram 1	1	1.2681	1.3193	25000	125000
10	Spectrogram 1	1	1.3577	1.4131	25000	125000
11	Spectrogram 1	1	1.4473	1.4899	25000	125000
12	Spectrogram 1	1	1.6435	1.6905	25000	125000
