Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1118	25000	125000
2	Spectrogram 1	1	0.1203	0.3166	25000	125000
3	Spectrogram 1	1	0.3251	0.5001	25000	125000
4	Spectrogram 1	1	0.5299	0.6707	25000	125000
5	Spectrogram 1	1	0.6878	0.931	25000	125000
6	Spectrogram 1	1	0.9438	1.0291	25000	125000
7	Spectrogram 1	1	1.0377	1.1785	25000	125000
8	Spectrogram 1	1	1.1998	1.3065	25000	125000
9	Spectrogram 1	1	1.315	1.4174	25000	125000
10	Spectrogram 1	1	1.4345	1.5497	25000	125000
11	Spectrogram 1	1	1.9337	1.9763	25000	125000
