Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.035	0.0819	25000	125000
2	Spectrogram 1	1	0.3166	0.3635	25000	125000
3	Spectrogram 1	1	0.4019	0.4489	25000	125000
4	Spectrogram 1	1	0.483	0.5257	25000	125000
5	Spectrogram 1	1	0.6537	0.7603	25000	125000
6	Spectrogram 1	1	0.7774	0.867	25000	125000
7	Spectrogram 1	1	0.8798	0.9481	25000	125000
8	Spectrogram 1	1	0.9651	1.0547	25000	125000
9	Spectrogram 1	1	1.0761	1.1401	25000	125000
10	Spectrogram 1	1	1.1571	1.2211	25000	125000
11	Spectrogram 1	1	1.251	1.2937	25000	125000
12	Spectrogram 1	1	1.3406	1.3833	25000	125000
13	Spectrogram 1	1	1.4217	1.4985	25000	125000
14	Spectrogram 1	1	1.5198	1.6563	25000	125000
15	Spectrogram 1	1	1.6777	1.7417	25000	125000
16	Spectrogram 1	1	1.7758	1.8825	25000	125000
17	Spectrogram 1	1	1.9166	1.9593	25000	125000
