Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0521	25000	125000
2	Spectrogram 1	1	0.1118	0.2782	25000	125000
3	Spectrogram 1	1	0.3337	0.3891	25000	125000
4	Spectrogram 1	1	0.4574	0.5427	25000	125000
5	Spectrogram 1	1	0.5641	0.6835	25000	125000
6	Spectrogram 1	1	0.7134	0.7945	25000	125000
7	Spectrogram 1	1	0.8286	0.9182	25000	125000
8	Spectrogram 1	1	1.4003	1.4686	25000	125000
9	Spectrogram 1	1	1.5753	1.7203	25000	125000
10	Spectrogram 1	1	1.8782	1.9337	25000	125000
