Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0393	25000	125000
2	Spectrogram 1	1	0.0777	0.1203	25000	125000
3	Spectrogram 1	1	0.2697	0.3209	25000	125000
4	Spectrogram 1	1	0.3678	0.4062	25000	125000
5	Spectrogram 1	1	0.5385	0.5939	25000	125000
6	Spectrogram 1	1	0.6451	0.7049	25000	125000
7	Spectrogram 1	1	0.7475	0.7859	25000	125000
8	Spectrogram 1	1	0.9481	0.9865	25000	125000
9	Spectrogram 1	1	1.0547	1.1187	25000	125000
10	Spectrogram 1	1	1.1827	1.2467	25000	125000
11	Spectrogram 1	1	1.4259	1.4857	25000	125000
12	Spectrogram 1	1	1.5411	1.6094	25000	125000
13	Spectrogram 1	1	1.6649	1.7246	25000	125000
14	Spectrogram 1	1	1.7801	1.955	25000	125000
