Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.035	25000	125000
2	Spectrogram 1	1	0.4446	0.5129	25000	125000
3	Spectrogram 1	1	0.5598	0.6409	25000	125000
4	Spectrogram 1	1	0.6921	0.8201	25000	125000
5	Spectrogram 1	1	0.8371	0.9481	25000	125000
6	Spectrogram 1	1	0.9822	1.0377	25000	125000
7	Spectrogram 1	1	1.0803	1.1827	25000	125000
8	Spectrogram 1	1	1.2041	1.2681	25000	125000
9	Spectrogram 1	1	1.3022	1.3363	25000	125000
10	Spectrogram 1	1	1.4771	1.5539	25000	125000
11	Spectrogram 1	1	1.6009	1.6563	25000	125000
12	Spectrogram 1	1	1.699	1.7545	25000	125000
