Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0905	25000	125000
2	Spectrogram 1	1	0.1075	0.1843	25000	125000
3	Spectrogram 1	1	0.1971	0.2995	25000	125000
4	Spectrogram 1	1	0.3123	0.4574	25000	125000
5	Spectrogram 1	1	0.4659	0.5555	25000	125000
6	Spectrogram 1	1	0.5769	0.6451	25000	125000
7	Spectrogram 1	1	0.6878	0.7817	25000	125000
8	Spectrogram 1	1	0.8286	0.9054	25000	125000
9	Spectrogram 1	1	1.1742	1.2425	25000	125000
10	Spectrogram 1	1	1.2937	1.4174	25000	125000
11	Spectrogram 1	1	1.5838	1.6606	25000	125000
12	Spectrogram 1	1	1.6947	1.8313	25000	125000
13	Spectrogram 1	1	1.8569	1.955	25000	125000
