Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1331	25000	125000
2	Spectrogram 1	1	0.1758	0.2739	25000	125000
3	Spectrogram 1	1	0.4361	0.6238	25000	125000
4	Spectrogram 1	1	0.6579	0.7134	25000	125000
5	Spectrogram 1	1	0.7219	0.8414	25000	125000
6	Spectrogram 1	1	0.9609	1.0163	25000	125000
7	Spectrogram 1	1	1.2126	1.4259	25000	125000
8	Spectrogram 1	1	1.4857	1.6051	25000	125000
9	Spectrogram 1	1	1.6179	1.7033	25000	125000
10	Spectrogram 1	1	1.9081	1.9763	25000	125000
