Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0478	0.1715	25000	125000
2	Spectrogram 1	1	0.5982	0.6579	25000	125000
3	Spectrogram 1	1	0.7091	0.867	25000	125000
4	Spectrogram 1	1	0.9054	0.9822	25000	125000
5	Spectrogram 1	1	1.1145	1.3107	25000	125000
6	Spectrogram 1	1	1.3406	1.4643	25000	125000
7	Spectrogram 1	1	1.4942	1.635	25000	125000
8	Spectrogram 1	1	1.6521	1.7886	25000	125000
9	Spectrogram 1	1	1.8142	1.9422	25000	125000
10	Spectrogram 1	1	1.9678	1.9763	25000	125000
