Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0563	25000	125000
2	Spectrogram 1	1	0.3422	0.3891	25000	125000
3	Spectrogram 1	1	0.5129	0.5513	25000	125000
4	Spectrogram 1	1	0.5897	0.6366	25000	125000
5	Spectrogram 1	1	0.6793	0.7603	25000	125000
6	Spectrogram 1	1	0.7817	0.9097	25000	125000
7	Spectrogram 1	1	0.9182	1.0291	25000	125000
8	Spectrogram 1	1	1.0419	1.1657	25000	125000
9	Spectrogram 1	1	1.187	1.2809	25000	125000
10	Spectrogram 1	1	1.2937	1.3875	25000	125000
11	Spectrogram 1	1	1.4003	1.4814	25000	125000
12	Spectrogram 1	1	1.4899	1.6222	25000	125000
13	Spectrogram 1	1	1.6393	1.7075	25000	125000
14	Spectrogram 1	1	1.7331	1.8099	25000	125000
15	Spectrogram 1	1	1.8355	1.8867	25000	125000
16	Spectrogram 1	1	1.9123	1.9763	25000	125000
