Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1203	25000	125000
2	Spectrogram 1	1	0.227	0.3081	25000	125000
3	Spectrogram 1	1	0.3422	0.483	25000	125000
4	Spectrogram 1	1	0.4958	0.6793	25000	125000
5	Spectrogram 1	1	0.7049	0.7817	25000	125000
6	Spectrogram 1	1	0.8073	0.8713	25000	125000
7	Spectrogram 1	1	0.9097	0.9822	25000	125000
8	Spectrogram 1	1	1.0163	1.1443	25000	125000
9	Spectrogram 1	1	1.1614	1.2339	25000	125000
10	Spectrogram 1	1	1.4686	1.5454	25000	125000
11	Spectrogram 1	1	1.6862	1.7758	25000	125000
12	Spectrogram 1	1	1.7886	1.9166	25000	125000
13	Spectrogram 1	1	1.9337	1.9763	25000	125000
