Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.099	25000	125000
2	Spectrogram 1	1	0.1118	0.1758	25000	125000
3	Spectrogram 1	1	0.2057	0.3209	25000	125000
4	Spectrogram 1	1	0.6451	0.6963	25000	125000
5	Spectrogram 1	1	0.7646	0.8115	25000	125000
6	Spectrogram 1	1	0.8883	1.0547	25000	125000
7	Spectrogram 1	1	1.0761	1.1358	25000	125000
8	Spectrogram 1	1	1.1699	1.2126	25000	125000
9	Spectrogram 1	1	1.3406	1.4046	25000	125000
10	Spectrogram 1	1	1.4558	1.5625	25000	125000
11	Spectrogram 1	1	1.571	1.6563	25000	125000
12	Spectrogram 1	1	1.6649	1.8099	25000	125000
13	Spectrogram 1	1	1.8355	1.8739	25000	125000
14	Spectrogram 1	1	1.9081	1.9763	25000	125000
