Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1502	25000	125000
2	Spectrogram 1	1	0.1843	0.3123	25000	125000
3	Spectrogram 1	1	0.3507	0.4147	25000	125000
4	Spectrogram 1	1	0.6494	0.7091	25000	125000
5	Spectrogram 1	1	0.7433	0.803	25000	125000
6	Spectrogram 1	1	0.8414	0.9182	25000	125000
7	Spectrogram 1	1	0.9481	1.0334	25000	125000
8	Spectrogram 1	1	1.3577	1.4131	25000	125000
9	Spectrogram 1	1	1.6307	1.6819	25000	125000
10	Spectrogram 1	1	1.7289	1.7801	25000	125000
