Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0819	25000	125000
2	Spectrogram 1	1	0.1118	0.2569	25000	125000
3	Spectrogram 1	1	0.2825	0.419	25000	125000
4	Spectrogram 1	1	0.4403	0.6622	25000	125000
5	Spectrogram 1	1	0.6963	0.9054	25000	125000
6	Spectrogram 1	1	0.9225	1.1102	25000	125000
7	Spectrogram 1	1	1.1315	1.3278	25000	125000
8	Spectrogram 1	1	1.3619	1.5411	25000	125000
9	Spectrogram 1	1	1.5497	1.7203	25000	125000
10	Spectrogram 1	1	1.7417	1.8739	25000	125000
11	Spectrogram 1	1	1.8867	1.9678	25000	125000
