Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.099	25000	125000
2	Spectrogram 1	1	0.1246	0.1886	25000	125000
3	Spectrogram 1	1	0.2398	0.291	25000	125000
4	Spectrogram 1	1	0.355	0.4019	25000	125000
5	Spectrogram 1	1	0.4574	0.5342	25000	125000
6	Spectrogram 1	1	0.5982	0.7646	25000	125000
7	Spectrogram 1	1	1.1913	1.3449	25000	125000
8	Spectrogram 1	1	1.3577	1.4857	25000	125000
9	Spectrogram 1	1	1.507	1.6222	25000	125000
10	Spectrogram 1	1	1.6478	1.7161	25000	125000
11	Spectrogram 1	1	1.7587	1.827	25000	125000
