Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0521	0.1033	25000	125000
2	Spectrogram 1	1	0.1459	0.2355	25000	125000
3	Spectrogram 1	1	0.2697	0.3166	25000	125000
4	Spectrogram 1	1	0.5726	0.6238	25000	125000
5	Spectrogram 1	1	0.739	0.8414	25000	125000
6	Spectrogram 1	1	0.8755	0.9139	25000	125000
7	Spectrogram 1	1	0.9822	1.0505	25000	125000
8	Spectrogram 1	1	1.4857	1.571	25000	125000
9	Spectrogram 1	1	1.7289	1.7715	25000	125000
10	Spectrogram 1	1	1.7886	1.9465	25000	125000
