Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0435	0.1289	25000	125000
2	Spectrogram 1	1	0.2355	0.4531	25000	125000
3	Spectrogram 1	1	0.5427	0.611	25000	125000
4	Spectrogram 1	1	0.7305	0.7945	25000	125000
5	Spectrogram 1	1	0.8286	0.9054	25000	125000
6	Spectrogram 1	1	1.3577	1.443	25000	125000
7	Spectrogram 1	1	1.4643	1.6691	25000	125000
8	Spectrogram 1	1	1.6862	1.7587	25000	125000
9	Spectrogram 1	1	1.7801	1.8526	25000	125000
10	Spectrogram 1	1	1.8739	1.9763	25000	125000
