Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1715	25000	125000
2	Spectrogram 1	1	0.2739	0.3294	25000	125000
3	Spectrogram 1	1	0.3806	0.4787	25000	125000
4	Spectrogram 1	1	0.4873	0.6451	25000	125000
5	Spectrogram 1	1	0.7603	0.8201	25000	125000
6	Spectrogram 1	1	1.2723	1.3449	25000	125000
7	Spectrogram 1	1	1.3577	1.5582	25000	125000
8	Spectrogram 1	1	1.5795	1.6734	25000	125000
9	Spectrogram 1	1	1.6947	1.7843	25000	125000
10	Spectrogram 1	1	1.8142	1.9763	25000	125000
