Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1331	0.1715	25000	125000
2	Spectrogram 1	1	0.3337	0.4531	25000	125000
3	Spectrogram 1	1	0.4915	0.5726	25000	125000
4	Spectrogram 1	1	0.6153	0.7603	25000	125000
5	Spectrogram 1	1	0.7859	0.9353	25000	125000
6	Spectrogram 1	1	0.9566	1.1102	25000	125000
7	Spectrogram 1	1	1.1358	1.2211	25000	125000
8	Spectrogram 1	1	1.2339	1.3235	25000	125000
9	Spectrogram 1	1	1.3363	1.3961	25000	125000
10	Spectrogram 1	1	1.4174	1.5113	25000	125000
11	Spectrogram 1	1	1.5241	1.571	25000	125000
12	Spectrogram 1	1	1.6051	1.6478	25000	125000
13	Spectrogram 1	1	1.8014	1.8697	25000	125000
