Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0691	25000	125000
2	Spectrogram 1	1	0.0905	0.1417	25000	125000
3	Spectrogram 1	1	0.1758	0.291	25000	125000
4	Spectrogram 1	1	0.3422	0.4275	25000	125000
5	Spectrogram 1	1	0.4702	0.5129	25000	125000
6	Spectrogram 1	1	0.6793	0.7347	25000	125000
7	Spectrogram 1	1	1.4046	1.4942	25000	125000
8	Spectrogram 1	1	1.5454	1.6563	25000	125000
9	Spectrogram 1	1	1.6905	1.7374	25000	125000
10	Spectrogram 1	1	1.7843	1.8867	25000	125000
