Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0521	0.1715	25000	125000
2	Spectrogram 1	1	0.2142	0.3251	25000	125000
3	Spectrogram 1	1	0.3593	0.5129	25000	125000
4	Spectrogram 1	1	0.547	0.675	25000	125000
5	Spectrogram 1	1	0.7091	0.7902	25000	125000
6	Spectrogram 1	1	0.8201	0.8841	25000	125000
7	Spectrogram 1	1	0.9139	0.995	25000	125000
8	Spectrogram 1	1	1.0419	1.1059	25000	125000
9	Spectrogram 1	1	1.3065	1.3833	25000	125000
10	Spectrogram 1	1	1.4259	1.4985	25000	125000
11	Spectrogram 1	1	1.5411	1.6606	25000	125000
12	Spectrogram 1	1	1.7203	1.7587	25000	125000
13	Spectrogram 1	1	1.827	1.9123	25000	125000
