Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0606	0.1203	25000	125000
2	Spectrogram 1	1	0.1758	0.291	25000	125000
3	Spectrogram 1	1	0.3465	0.4275	25000	125000
4	Spectrogram 1	1	0.483	0.6622	25000	125000
5	Spectrogram 1	1	0.6921	0.8201	25000	125000
6	Spectrogram 1	1	0.8414	0.9566	25000	125000
7	Spectrogram 1	1	0.9779	1.0462	25000	125000
8	Spectrogram 1	1	1.0974	1.1955	25000	125000
9	Spectrogram 1	1	1.3278	1.3918	25000	125000
10	Spectrogram 1	1	1.4345	1.4942	25000	125000
11	Spectrogram 1	1	1.5283	1.5923	25000	125000
