Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.6579	0.7347	25000	125000
2	Spectrogram 1	1	0.7731	0.8329	25000	125000
3	Spectrogram 1	1	0.8713	0.9907	25000	125000
4	Spectrogram 1	1	1.0078	1.1443	25000	125000
5	Spectrogram 1	1	1.1571	1.2809	25000	125000
6	Spectrogram 1	1	1.2894	1.4259	25000	125000
7	Spectrogram 1	1	1.4387	1.5411	25000	125000
8	Spectrogram 1	1	1.5497	1.6307	25000	125000
9	Spectrogram 1	1	1.6435	1.7246	25000	125000
10	Spectrogram 1	1	1.7673	1.9763	25000	125000
