Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1075	25000	125000
2	Spectrogram 1	1	0.1374	0.2441	25000	125000
3	Spectrogram 1	1	0.2611	0.3721	25000	125000
4	Spectrogram 1	1	0.3891	0.4702	25000	125000
5	Spectrogram 1	1	0.4915	0.7049	25000	125000
6	Spectrogram 1	1	0.7134	0.8115	25000	125000
7	Spectrogram 1	1	0.8201	1.0462	25000	125000
8	Spectrogram 1	1	1.0761	1.2766	25000	125000
9	Spectrogram 1	1	1.2894	1.4601	25000	125000
10	Spectrogram 1	1	1.4942	1.6137	25000	125000
11	Spectrogram 1	1	1.6521	1.699	25000	125000
12	Spectrogram 1	1	1.7374	1.9593	25000	125000
