Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0435	25000	125000
2	Spectrogram 1	1	0.0563	0.1246	25000	125000
3	Spectrogram 1	1	0.2654	0.3166	25000	125000
4	Spectrogram 1	1	0.3593	0.4147	25000	125000
5	Spectrogram 1	1	0.4574	0.5086	25000	125000
6	Spectrogram 1	1	0.5555	0.6025	25000	125000
7	Spectrogram 1	1	0.6537	0.6963	25000	125000
8	Spectrogram 1	1	0.7475	0.7987	25000	125000
9	Spectrogram 1	1	0.8457	0.8969	25000	125000
10	Spectrogram 1	1	0.9609	1.0633	25000	125000
11	Spectrogram 1	1	1.1059	1.1699	25000	125000
12	Spectrogram 1	1	1.2297	1.2723	25000	125000
13	Spectrogram 1	1	1.3235	1.4174	25000	125000
14	Spectrogram 1	1	1.4515	1.5539	25000	125000
15	Spectrogram 1	1	1.5838	1.6393	25000	125000
16	Spectrogram 1	1	1.6862	1.763	25000	125000
17	Spectrogram 1	1	1.8014	1.8526	25000	125000
18	Spectrogram 1	1	1.9038	1.9635	25000	125000
