Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.099	0.1715	25000	125000
2	Spectrogram 1	1	0.2483	0.4489	25000	125000
3	Spectrogram 1	1	0.5001	0.5513	25000	125000
4	Spectrogram 1	1	0.7817	0.8329	25000	125000
5	Spectrogram 1	1	1.0675	1.1187	25000	125000
6	Spectrogram 1	1	1.1614	1.2809	25000	125000
7	Spectrogram 1	1	1.3363	1.5667	25000	125000
8	Spectrogram 1	1	1.6265	1.7331	25000	125000
9	Spectrogram 1	1	1.7673	1.8867	25000	125000
10	Spectrogram 1	1	1.9294	1.9763	25000	125000
