Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0563	0.1843	25000	125000
2	Spectrogram 1	1	0.2099	0.2782	25000	125000
3	Spectrogram 1	1	0.3379	0.4275	25000	125000
4	Spectrogram 1	1	0.4745	0.547	25000	125000
5	Spectrogram 1	1	0.6025	0.7646	25000	125000
6	Spectrogram 1	1	0.7859	0.8627	25000	125000
7	Spectrogram 1	1	0.9054	1.0675	25000	125000
8	Spectrogram 1	1	1.1145	1.2254	25000	125000
9	Spectrogram 1	1	1.2894	1.3278	25000	125000
10	Spectrogram 1	1	1.3875	1.5838	25000	125000
11	Spectrogram 1	1	1.6222	1.7801	25000	125000
12	Spectrogram 1	1	1.8185	1.9337	25000	125000
13	Spectrogram 1	1	1.9507	1.9763	25000	125000
