Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0521	0.1033	25000	125000
2	Spectrogram 1	1	0.1331	0.2014	25000	125000
3	Spectrogram 1	1	0.2313	0.291	25000	125000
4	Spectrogram 1	1	0.3251	0.4233	25000	125000
5	Spectrogram 1	1	0.4318	0.5001	25000	125000
6	Spectrogram 1	1	0.5257	0.6707	25000	125000
7	Spectrogram 1	1	0.6793	0.8627	25000	125000
8	Spectrogram 1	1	0.8883	0.9907	25000	125000
9	Spectrogram 1	1	0.9993	1.1273	25000	125000
10	Spectrogram 1	1	1.1401	1.2766	25000	125000
11	Spectrogram 1	1	1.2894	1.3491	25000	125000
12	Spectrogram 1	1	1.379	1.4985	25000	125000
13	Spectrogram 1	1	1.507	1.5838	25000	125000
14	Spectrogram 1	1	1.6009	1.6734	25000	125000
15	Spectrogram 1	1	1.6905	1.7459	25000	125000
16	Spectrogram 1	1	1.7843	1.8441	25000	125000
17	Spectrogram 1	1	1.8782	1.9465	25000	125000
