Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0478	25000	125000
2	Spectrogram 1	1	0.0606	0.2185	25000	125000
3	Spectrogram 1	1	0.2697	0.355	25000	125000
4	Spectrogram 1	1	0.3763	0.5086	25000	125000
5	Spectrogram 1	1	0.5342	0.6451	25000	125000
6	Spectrogram 1	1	0.6665	0.7347	25000	125000
7	Spectrogram 1	1	0.7689	0.8585	25000	125000
8	Spectrogram 1	1	0.8713	0.9865	25000	125000
9	Spectrogram 1	1	1.3278	1.3705	25000	125000
10	Spectrogram 1	1	1.4259	1.571	25000	125000
11	Spectrogram 1	1	1.6094	1.6691	25000	125000
12	Spectrogram 1	1	1.7075	1.7971	25000	125000
