Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0691	25000	125000
2	Spectrogram 1	1	0.0905	0.1715	25000	125000
3	Spectrogram 1	1	0.1971	0.2739	25000	125000
4	Spectrogram 1	1	0.291	0.4062	25000	125000
5	Spectrogram 1	1	0.4233	0.5555	25000	125000
6	Spectrogram 1	1	0.5641	0.6665	25000	125000
7	Spectrogram 1	1	0.6793	0.803	25000	125000
8	Spectrogram 1	1	0.8243	0.9225	25000	125000
9	Spectrogram 1	1	0.9353	1.0633	25000	125000
10	Spectrogram 1	1	1.0846	1.2809	25000	125000
11	Spectrogram 1	1	1.315	1.4686	25000	125000
12	Spectrogram 1	1	1.4857	1.6606	25000	125000
13	Spectrogram 1	1	1.6905	1.8526	25000	125000
14	Spectrogram 1	1	1.8867	1.9763	25000	125000
