Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0478	25000	125000
2	Spectrogram 1	1	0.0947	0.1374	25000	125000
3	Spectrogram 1	1	0.1886	0.2355	25000	125000
4	Spectrogram 1	1	0.2739	0.3379	25000	125000
5	Spectrogram 1	1	0.3721	0.419	25000	125000
6	Spectrogram 1	1	0.4659	0.5171	25000	125000
7	Spectrogram 1	1	0.5598	0.611	25000	125000
8	Spectrogram 1	1	0.6579	0.7091	25000	125000
9	Spectrogram 1	1	0.7475	0.7945	25000	125000
10	Spectrogram 1	1	0.8457	0.8841	25000	125000
11	Spectrogram 1	1	0.9395	0.9779	25000	125000
12	Spectrogram 1	1	1.0291	1.0889	25000	125000
13	Spectrogram 1	1	1.1529	1.2126	25000	125000
14	Spectrogram 1	1	1.2595	1.3022	25000	125000
15	Spectrogram 1	1	1.9593	1.9763	25000	125000
