Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0862	25000	125000
2	Spectrogram 1	1	0.1075	0.2953	25000	125000
3	Spectrogram 1	1	0.3379	0.4745	25000	125000
4	Spectrogram 1	1	0.5171	0.6579	25000	125000
5	Spectrogram 1	1	0.6963	0.8755	25000	125000
6	Spectrogram 1	1	0.9139	1.0291	25000	125000
7	Spectrogram 1	1	1.059	1.1486	25000	125000
8	Spectrogram 1	1	1.1571	1.315	25000	125000
9	Spectrogram 1	1	1.3449	1.4473	25000	125000
10	Spectrogram 1	1	1.4771	1.5582	25000	125000
11	Spectrogram 1	1	1.5838	1.7118	25000	125000
12	Spectrogram 1	1	1.7374	1.8099	25000	125000
13	Spectrogram 1	1	1.8355	1.9081	25000	125000
14	Spectrogram 1	1	1.9422	1.9763	25000	125000
