Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1886	0.3379	25000	125000
2	Spectrogram 1	1	0.3806	0.4489	25000	125000
3	Spectrogram 1	1	0.4915	0.5811	25000	125000
4	Spectrogram 1	1	0.7774	0.8926	25000	125000
5	Spectrogram 1	1	0.931	1.0889	25000	125000
6	Spectrogram 1	1	1.1571	1.3321	25000	125000
7	Spectrogram 1	1	1.4003	1.571	25000	125000
8	Spectrogram 1	1	1.6179	1.7161	25000	125000
9	Spectrogram 1	1	1.7459	1.8739	25000	125000
10	Spectrogram 1	1	1.9123	1.9721	25000	125000
