Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.035	0.1246	25000	125000
2	Spectrogram 1	1	0.163	0.2611	25000	125000
3	Spectrogram 1	1	0.3166	0.4105	25000	125000
4	Spectrogram 1	1	0.4617	0.5854	25000	125000
5	Spectrogram 1	1	0.6409	0.8371	25000	125000
6	Spectrogram 1	1	0.8841	1.0334	25000	125000
7	Spectrogram 1	1	1.0803	1.2638	25000	125000
8	Spectrogram 1	1	1.2979	1.4089	25000	125000
9	Spectrogram 1	1	1.443	1.6009	25000	125000
10	Spectrogram 1	1	1.6435	1.8697	25000	125000
11	Spectrogram 1	1	1.9123	1.9763	25000	125000
