Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.2014	25000	125000
2	Spectrogram 1	1	0.2697	0.3507	25000	125000
3	Spectrogram 1	1	0.3806	0.6323	25000	125000
4	Spectrogram 1	1	0.7347	0.9182	25000	125000
5	Spectrogram 1	1	0.9566	1.1401	25000	125000
6	Spectrogram 1	1	1.1614	1.2553	25000	125000
7	Spectrogram 1	1	1.2809	1.379	25000	125000
8	Spectrogram 1	1	1.4302	1.7033	25000	125000
9	Spectrogram 1	1	1.7587	1.9123	25000	125000
10	Spectrogram 1	1	1.9465	1.9763	25000	125000
