Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.035	0.099	25000	125000
2	Spectrogram 1	1	0.1374	0.1971	25000	125000
3	Spectrogram 1	1	0.227	0.3081	25000	125000
4	Spectrogram 1	1	0.3379	0.4105	25000	125000
5	Spectrogram 1	1	0.4446	0.5086	25000	125000
6	Spectrogram 1	1	0.5513	0.6281	25000	125000
7	Spectrogram 1	1	0.7049	0.7902	25000	125000
8	Spectrogram 1	1	0.8542	1.0035	25000	125000
9	Spectrogram 1	1	1.0206	1.1742	25000	125000
10	Spectrogram 1	1	1.1955	1.3705	25000	125000
11	Spectrogram 1	1	1.3961	1.6222	25000	125000
12	Spectrogram 1	1	1.6478	1.8782	25000	125000
13	Spectrogram 1	1	1.9038	1.9763	25000	125000
