Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0521	25000	125000
2	Spectrogram 1	1	0.1843	0.2995	25000	125000
3	Spectrogram 1	1	0.3294	0.4446	25000	125000
4	Spectrogram 1	1	0.4659	0.5982	25000	125000
5	Spectrogram 1	1	0.6067	0.7262	25000	125000
6	Spectrogram 1	1	0.739	0.8499	25000	125000
7	Spectrogram 1	1	0.8627	0.9907	25000	125000
8	Spectrogram 1	1	1.0035	1.1187	25000	125000
9	Spectrogram 1	1	1.1358	1.2681	25000	125000
10	Spectrogram 1	1	1.2851	1.4217	25000	125000
11	Spectrogram 1	1	1.443	1.5966	25000	125000
12	Spectrogram 1	1	1.6137	1.7246	25000	125000
13	Spectrogram 1	1	1.7374	1.8697	25000	125000
14	Spectrogram 1	1	1.8867	1.9763	25000	125000
