Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0734	25000	125000
2	Spectrogram 1	1	0.1203	0.1587	25000	125000
3	Spectrogram 1	1	0.2057	0.2867	25000	125000
4	Spectrogram 1	1	0.3038	0.4233	25000	125000
5	Spectrogram 1	1	0.5257	0.6707	25000	125000
6	Spectrogram 1	1	0.6963	0.7646	25000	125000
7	Spectrogram 1	1	0.803	0.8755	25000	125000
8	Spectrogram 1	1	0.9139	1.0334	25000	125000
9	Spectrogram 1	1	1.059	1.1273	25000	125000
10	Spectrogram 1	1	1.1443	1.2595	25000	125000
11	Spectrogram 1	1	1.2894	1.3577	25000	125000
12	Spectrogram 1	1	1.3833	1.4259	25000	125000
13	Spectrogram 1	1	1.4558	1.5411	25000	125000
