Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0777	25000	125000
2	Spectrogram 1	1	0.1417	0.2398	25000	125000
3	Spectrogram 1	1	0.2739	0.3465	25000	125000
4	Spectrogram 1	1	0.3806	0.4873	25000	125000
5	Spectrogram 1	1	0.5171	0.5726	25000	125000
6	Spectrogram 1	1	0.6153	0.7433	25000	125000
7	Spectrogram 1	1	0.7646	0.8883	25000	125000
8	Spectrogram 1	1	0.9182	0.9694	25000	125000
9	Spectrogram 1	1	1.0163	1.0761	25000	125000
10	Spectrogram 1	1	1.123	1.1998	25000	125000
11	Spectrogram 1	1	1.2467	1.3961	25000	125000
12	Spectrogram 1	1	1.4217	1.6051	25000	125000
13	Spectrogram 1	1	1.6478	1.7289	25000	125000
14	Spectrogram 1	1	1.7417	1.8142	25000	125000
15	Spectrogram 1	1	1.8526	1.9123	25000	125000
