Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1374	25000	125000
2	Spectrogram 1	1	0.1587	0.2953	25000	125000
3	Spectrogram 1	1	0.3294	0.3934	25000	125000
4	Spectrogram 1	1	0.4147	0.5043	25000	125000
5	Spectrogram 1	1	0.7262	0.7731	25000	125000
6	Spectrogram 1	1	1.0334	1.1017	25000	125000
7	Spectrogram 1	1	1.1358	1.1955	25000	125000
8	Spectrogram 1	1	1.2382	1.4174	25000	125000
9	Spectrogram 1	1	1.4601	1.6137	25000	125000
10	Spectrogram 1	1	1.6734	1.9422	25000	125000
