Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0862	25000	125000
2	Spectrogram 1	1	0.1203	0.3081	25000	125000
3	Spectrogram 1	1	0.3507	0.5257	25000	125000
4	Spectrogram 1	1	0.5683	0.7049	25000	125000
5	Spectrogram 1	1	0.7347	0.9011	25000	125000
6	Spectrogram 1	1	0.9609	1.1102	25000	125000
7	Spectrogram 1	1	1.2297	1.3193	25000	125000
8	Spectrogram 1	1	1.5923	1.7545	25000	125000
9	Spectrogram 1	1	1.7801	1.8398	25000	125000
10	Spectrogram 1	1	1.8611	1.9337	25000	125000
11	Spectrogram 1	1	1.9635	1.9763	25000	125000
